历史行情.指标排序板块指数 日期:2021-07-28,三 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880956	腾讯概念	-2.29	624.75		4973764096	7.50	17.08	27.56	-0.11	
880941	跨境电商	-0.97	874.65		11141514240	7.09	14.88	24.08	-0.11	
880593	婴童概念	-0.29	2090.75		14359645184	12.11	21.89	32.03	-0.11	
880522	成渝特区	-0.14	2252.69		58827153408	14.60	25.85	36.17	-0.11	
880927	抗癌	1.28	2236.46		23760080896	26.34	33.11	39.75	-0.11	
880933	智能医疗	-0.17	1483.29		22429394944	14.38	25.46	35.75	-0.11	
880590	网络游戏	-3.16	960.65		18441910272	7.63	17.28	28.68	-0.12	
880527	泛珠三角	1.95	4070.90		104466579456	23.97	28.02	34.91	-0.12	
880976	新冠检测	2.11	852.70		17793318912	31.27	33.86	39.23	-0.12	
880596	体育概念	0.68	1303.58		7401374720	17.57	24.21	32.03	-0.12	
880572	新零售	-0.77	1062.82		9673764864	6.51	14.99	25.70	-0.12	
880718	RCS概念	-3.93	850.62		6342755840	12.97	23.85	36.23	-0.12	
880515	通达信88	1.14	2504.12		111222112256	18.70	24.05	31.20	-0.13	
880960	仿制药	1.11	1110.74		20197705728	21.31	27.29	34.08	-0.14	
880599	民营医院	1.57	2493.97		29541761024	24.46	31.36	39.88	-0.14	
880564	白酒概念	1.98	8867.74		55511613440	21.19	26.40	33.86	-0.14	
880556	IP变现	-2.38	882.95		5495041024	5.21	12.75	22.66	-0.14	
880973	医美概念	0.16	1271.07		15313113088	13.99	24.35	35.89	-0.17	
880936	猪肉	-3.32	1786.73		9666653184	5.24	13.63	23.47	-0.21	
数据来源:通达信
