历史行情.指标排序板块指数 日期:2021-07-21,三 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880569	3D打印	1.71	2363.78		11748087808	80.63	71.06	65.36	0.04	
880506	5G概念	0.98	1853.56		76359884800	71.64	66.75	63.81	0.04	
880560	高端装备	1.14	1570.64		57223356416	76.24	67.66	60.28	0.04	
880904	智能机器	2.07	3216.61		53460070400	69.09	65.47	63.86	0.04	
880797	虫害防治	1.22	1229.28		2019701760	74.64	66.02	60.08	0.04	
880507	国防军工	1.87	1615.36		112592568320	75.98	68.06	63.06	0.04	
880969	无线耳机	1.83	1998.89		68968128512	56.82	57.74	59.65	0.04	
880970	分拆预期	2.03	1543.71		89381756928	74.79	66.66	61.61	0.04	
880524	含可转债	1.67	1665.30		112087375872	69.26	64.51	61.61	0.04	
880912	电商概念	0.82	1458.14		9534584832	56.20	57.14	55.67	0.04	
880575	地热能	0.32	1462.55		2107047936	54.81	59.97	60.90	0.04	
880513	海峡西岸	1.09	1612.52		22897901568	64.07	60.21	57.85	0.04	
880522	成渝特区	1.32	2552.53		58792452096	68.35	58.92	55.33	0.04	
880927	抗癌	2.00	2580.02		29398974464	84.17	68.10	59.76	0.04	
880537	核电核能	0.61	850.46		31798016000	68.74	64.72	59.49	0.04	
880949	智慧城市	2.12	835.86		40962768896	78.57	68.56	62.75	0.04	
880547	电子支付	1.85	2253.08		18885148672	77.15	67.71	63.02	0.03	
880967	数字货币	1.79	1277.40		16324747264	70.35	64.28	61.22	0.03	
880950	军民融合	1.64	1085.83		74666123264	75.93	66.84	61.28	0.03	
880533	物联网	1.65	1611.74		84627267584	67.34	63.20	62.43	0.03	
880599	民营医院	2.09	2898.35		28722243584	76.00	63.85	60.32	0.03	
880795	口罩防护	2.06	1600.16		51720974336	56.79	56.80	58.66	0.02	
880794	远程办公	0.71	1213.59		8305870848	68.76	61.79	58.00	0.02	
880963	华为概念	1.08	2309.34		159768297472	61.82	61.05	61.38	0.02	
880930	汽车电子	2.00	1859.05		58955145216	60.24	57.83	58.17	0.02	
880968	胎压监测	1.41	1611.84		3957471232	71.50	63.49	59.87	0.02	
880932	农村金融	0.74	950.09		8390105088	55.58	54.44	51.89	0.02	
880516	ST板块	0.46	1202.45		8531584000	63.76	64.20	67.14	0.02	
880911	雄安新区	1.54	1624.92		42120826880	70.30	64.16	61.12	0.02	
880525	铁路基建	0.91	1198.83		23357544448	64.57	60.45	56.74	0.02	
880921	阿里概念	1.68	1168.32		23052525568	64.41	57.99	53.20	0.02	
880545	云计算	1.79	2451.92		50143592448	68.01	62.84	59.94	0.02	
880526	长三角	1.08	1649.10		44416262144	68.84	58.18	53.76	0.02	
880504	长株潭	0.94	1657.92		16063918080	59.08	55.71	56.08	0.02	
880540	创投概念	0.97	1442.12		55777120256	61.23	59.72	58.17	0.02	
880592	互联金融	1.63	2088.97		15374310400	63.21	58.98	56.52	0.02	
880568	生物质能	0.68	1335.43		8896216064	64.12	61.26	57.43	0.02	
880707	透明工厂	0.74	1057.79		4021870080	67.72	61.95	60.20	0.01	
880916	国产软件	1.84	1994.51		28220694528	63.15	59.96	58.79	0.01	
880720	字节跳动	0.59	766.75		9790231552	57.69	55.03	52.22	0.01	
880948	人工智能	1.32	1324.73		41000493056	60.84	57.51	57.24	0.01	
880906	智能家居	1.73	2563.19		37967749120	66.61	59.06	55.27	0.01	
880919	粤港澳	0.74	1516.66		7251112448	54.05	54.99	55.58	0.01	
880913	基因概念	0.24	3297.91		17463468032	64.32	57.09	55.23	0.01	
880502	含B股	0.70	1491.94		18479609856	50.05	53.23	55.05	0.01	
880564	白酒概念	-0.27	10187.63		46194094080	55.95	48.84	47.56	0.01	
880531	武汉规划	0.87	1243.09		12813782016	67.32	61.82	58.85	0.01	
880944	无人驾驶	2.95	1635.84		44208365568	58.86	57.70	59.21	0.01	
880546	卫星导航	1.77	2249.76		25838047232	69.66	62.02	59.99	0.01	
880519	碳交易	1.09	1335.79		31510310912	57.94	57.77	57.04	0.01	
880717	C2M概念	1.22	1570.76		8221286400	68.59	58.88	56.12	0.01	
880940	PPP模式	1.29	446.16		35597836288	63.81	59.11	55.95	0.00	
880589	智能穿戴	0.33	2221.05		57091223552	55.60	56.57	57.21	0.00	
880734	工业气体								0.00	
880733	人脑工程								0.00	
880732	三板精选								0.00	
880731	新材料								0.00	
880730	储能								0.00	
880729	CRO概念								0.00	
880728	航运概念								0.00	
880727	盐湖提锂								0.00	
880726	MCU芯片								0.00	
880725	MiniLED								0.00	
880724	地下管网								0.00	
880530	三网融合	0.66	897.97		8587862016	68.46	59.93	56.00	0.00	
880549	可燃冰	0.92	1249.56		5130785792	50.24	52.21	52.58	-0.00	
880552	金融改革	0.64	1515.27		15482598400	55.57	53.75	54.85	-0.00	
880591	上海自贸	0.17	1891.43		13012930560	34.25	45.33	51.75	-0.00	
880966	消费电子	0.43	1636.99		44550406144	49.06	52.84	55.42	-0.00	
880594	一带一路	0.39	1736.13		85267857408	52.21	52.56	53.82	-0.00	
880942	虚拟现实	0.97	832.15		56113389568	65.07	59.62	58.73	-0.00	
880719	地摊经济	1.53	1355.49		8075280896	64.87	59.97	59.10	-0.00	
880574	苹果概念	-0.15	3563.32		62928130048	42.41	51.44	55.76	-0.00	
880704	工业大麻	0.88	770.31		11829345280	68.65	58.21	55.84	-0.00	
880709	人造肉	-0.62	1215.95		3291440640	46.44	45.02	42.72	-0.00	
880939	无人机	0.57	699.68		35796697088	63.39	58.78	56.48	-0.00	
880903	水产品	-0.43	635.08		578261440	42.39	44.89	46.63	-0.01	
880917	央企改革	-0.26	1824.36		78737686528	42.41	48.99	52.81	-0.01	
880722	鸿蒙概念	3.97	1064.26		17057499136	58.91	54.40	52.43	-0.01	
880933	智能医疗	1.07	1627.51		22373695488	57.60	52.31	52.19	-0.01	
880959	知识产权	0.99	769.17		5730494976	49.77	49.03	49.84	-0.01	
880567	海南自贸	0.67	3395.14		14867423232	59.77	55.12	55.24	-0.01	
880706	分散染料	0.58	648.42		1932489088	52.58	51.78	51.25	-0.02	
880976	新冠检测	1.35	933.57		18163595264	70.14	55.55	51.83	-0.02	
880553	页岩气	0.51	1191.57		7386902528	47.43	49.65	51.04	-0.02	
880953	租购同权	-0.20	695.44		3068647424	38.79	44.72	47.72	-0.02	
880527	泛珠三角	0.32	4431.81		84421894144	42.95	43.35	45.94	-0.02	
880961	小米概念	0.66	1740.72		43669970944	53.52	52.28	54.00	-0.02	
880946	区块链	1.25	844.73		69140848640	51.23	50.81	52.00	-0.02	
880960	仿制药	0.66	1256.13		25107286016	72.10	55.25	50.05	-0.02	
880923	赛马概念	-0.09	678.60		1444758400	43.06	44.38	45.27	-0.02	
880791	网红经济	0.12	955.20		13302034432	37.85	40.87	44.31	-0.02	
880962	百度概念	2.65	1205.85		10852381696	59.24	55.58	57.00	-0.02	
880718	RCS概念	2.02	960.29		7380365824	63.79	57.39	57.58	-0.02	
880596	体育概念	1.42	1444.57		7569024512	52.26	48.25	47.61	-0.02	
880593	婴童概念	0.56	2252.30		13256437760	41.59	41.73	44.67	-0.02	
880585	风沙治理	1.55	1126.02		1988491776	51.46	53.17	55.78	-0.03	
880501	含H股	0.42	1480.15		101093318656	42.28	42.13	45.24	-0.03	
880528	环渤海	-0.00	1351.66		57049825280	35.40	39.23	44.43	-0.03	
880595	民营银行	1.41	1913.44		23417092096	45.09	42.82	43.22	-0.03	
880935	智能电视	-0.85	1211.42		20589893632	36.32	45.96	50.93	-0.03	
880597	养老概念	0.37	1180.13		13842062336	37.07	42.47	48.63	-0.03	
880515	通达信88	-0.58	2737.16		90885505024	37.94	39.19	41.77	-0.03	
880929	维生素	-0.60	1613.84		4839178752	50.87	46.18	45.16	-0.03	
880973	医美概念	1.24	1471.68		16261554176	53.83	48.22	50.16	-0.04	
880572	新零售	-0.03	1161.33		9570754560	35.07	35.95	40.28	-0.04	
880931	装饰园林	1.22	884.33		4653947904	44.81	44.95	46.04	-0.04	
880908	在线教育	1.21	868.69		15377655808	46.71	43.61	45.93	-0.04	
880956	腾讯概念	0.34	680.59		4349030400	38.76	39.43	41.71	-0.04	
880590	网络游戏	0.48	1070.37		20408772608	44.38	45.28	48.01	-0.04	
880598	博彩概念	0.54	1671.70		5906636800	40.79	42.10	46.34	-0.05	
880529	次新股	1.42	2570.43		56159326208	43.01	45.44	49.65	-0.05	
880941	跨境电商	0.31	955.67		9739922432	38.35	36.32	38.41	-0.05	
880556	IP变现	-0.57	998.27		4805039616	33.22	35.51	38.62	-0.06	
880936	猪肉	-1.37	2000.11		6799690752	18.37	25.63	31.90	-0.08	
880563	食品安全	0.14	2539.42		5256481792	34.95	36.56	42.19	-0.08	
数据来源:通达信
