1B,植物施肥,,M,1,31,绿化负责人,绿化负责人
1B,巡逻园区、地下车库及外围秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞；地下车库无乱停乱放，道路畅通，没有跑冒滴漏；外围无商铺占道经营、无乱堆乱放、无安全隐患。,,D,1,1,巡逻岗,巡逻岗
1A,监督组织完成消防演习，确保团队消防应急能力可快速响应。,,M,1,31,项目负责人,项目负责人
1C,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,M,1,31,保安负责人,保安负责人
1C,检查消防系统，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否可正常使用，如有损坏等异常及时发布报修，消防通道无堵塞。,,D,1,1,门岗,门岗
1C,巡查园区秩序，要求：无可疑人员，安全提示完好，无乱停乱放，无通道堵塞，无漏气、火灾等安全隐患，无生活垃圾和建筑垃圾乱堆乱放,,D,1,1,巡逻岗,巡逻岗
1C,消防泵及生活水泵房、主机控制柜、泵体、管道、储压罐、报警系统、排水泵、等是否正常运行，是否存在安全隐患；,,D,1,1,工程,工程
1C,换班时，查看各岗位的交接班记录，确认签字,,D,1,1,保安负责人,保安负责人
1B,每天至少4次，查看岗位纪律、人员形象、岗位环境,,D,1,1,保安负责人,保安负责人
1B,小区布点部位每4小时至少巡逻一次，发现异常并上报（重点商铺、车场巡逻）,,D,1,1,保安负责人,保安负责人
1B,巡视小区单元门禁、围墙等技防情况，发现异常及时处理和汇报（每4小时一次）,,D,1,1,保安负责人,保安负责人
1C,对装修户数每日至少巡查2次，发现异常记录并上报,,D,1,1,保安负责人,保安负责人
1C,园区公共秩序：车辆停放至指定位置（重点机动车和非机动车），公共区域垃圾桶内生活垃圾和建筑垃圾堆放巡查，发现违规有处理记录，处理过程（每4小时一次）,,D,1,1,保安负责人,保安负责人
1B,每周组织一次员工培训,,D,1,1,保安负责人,保安负责人
1C,对门禁、监控探头、围墙、道闸进行一次检查,,M,1,31,保安负责人,保安负责人
1A,月度资料整理并汇总岗位车辆信息、入住率信息，每月交予业主服务中心更新一次（每月最后一周）,,M,1,31,保安负责人,保安负责人
1A,每月28日前提交《月工作总结及计划》至项目经理,,M,1,31,保安负责人,保安负责人
1B,消防栓巡查并进行保养并记录(全部覆盖),,M,1,31,保安负责人,保安负责人
1B,半年一次消防演练，如：灭火器的使用，火警步骤,,M,1,31,保安负责人,保安负责人
1B,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,M,1,31,保安负责人,保安负责人
